file,label,page,text,id,surrounding_text,calculated_date,pretty_date,link
Def730-CL20192911-042622_readable.pdf,timexy,5,2019-10-22,"TIMEX3 type=""DATE"" value=""2019-10-22T00:00:00""",Search  Results  is  based  on  the  latest  data  from  2019-10-22 ,2019-10-22,Oct. 2019,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=5
Def1245-CL20192911-051622_readable.pdf,timexy,1,8  April  2020,"TIMEX3 type=""DATE"" value=""2020-04-08T00:00:00""","By  ROSS  IBBETSON  FOR  MAILONLINE 
PUBLISHED;  21:26,  8  April  2020  |  UPDATED:  14:51,  9  April  2020 ",2020-04-08,Apr. 2020,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def1245-CL20192911-051622.pdf#page=1
Def1245-CL20192911-051622_readable.pdf,timexy,1,9  April  2020,"TIMEX3 type=""DATE"" value=""2020-04-09T00:00:00""","By  ROSS  IBBETSON  FOR  MAILONLINE 
PUBLISHED;  21:26,  8  April  2020  |  UPDATED:  14:51,  9  April  2020 ",2020-04-09,Apr. 2020,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def1245-CL20192911-051622.pdf#page=1
Def1246-CL20192911-042722_readable.pdf,timexy,1,27  April  2020,"TIMEX3 type=""DATE"" value=""2020-04-27T00:00:00""","By  BEN  ASHFORD  FOR  DAILYMAIL.COM 
PUBLISHED:  18:45,  27  April  2020  |  UPDATED:  13:16,  28  April  2020 ",2020-04-27,Apr. 2020,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-27-2022/Def1246-CL20192911-042722.pdf#page=1
Def1246A-CL20192911-051622_readable.pdf,timexy,1,27  April  2020,"TIMEX3 type=""DATE"" value=""2020-04-27T00:00:00""","By  BEN  ASHFORD  FOR  DAILYMAIL.COM 
PUBLISHED:  18:45,  27  April  2020  (UPDATED:  13.16,  28  April  2020 ",2020-04-27,Apr. 2020,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def1246A-CL20192911-051622.pdf#page=1
Def1246-CL20192911-042722_readable.pdf,timexy,1,28  April  2020,"TIMEX3 type=""DATE"" value=""2020-04-28T00:00:00""","By  BEN  ASHFORD  FOR  DAILYMAIL.COM 
PUBLISHED:  18:45,  27  April  2020  |  UPDATED:  13:16,  28  April  2020 ",2020-04-28,Apr. 2020,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-27-2022/Def1246-CL20192911-042722.pdf#page=1
Def1246A-CL20192911-051622_readable.pdf,timexy,1,28  April  2020,"TIMEX3 type=""DATE"" value=""2020-04-28T00:00:00""","By  BEN  ASHFORD  FOR  DAILYMAIL.COM 
PUBLISHED:  18:45,  27  April  2020  (UPDATED:  13.16,  28  April  2020 ",2020-04-28,Apr. 2020,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def1246A-CL20192911-051622.pdf#page=1
Def1247-CL20192911-051622_readable.pdf,timexy,1,24  June  2020,"TIMEX3 type=""DATE"" value=""2020-06-24T00:00:00""","24  June  2020 OUI UPDATED:  14:55,  25  June  2020 ",2020-06-24,Jun. 2020,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def1247-CL20192911-051622.pdf#page=1
Def1247-CL20192911-051622_readable.pdf,timexy,1,25  June  2020,"TIMEX3 type=""DATE"" value=""2020-06-25T00:00:00""","24  June  2020 OUI UPDATED:  14:55,  25  June  2020 ",2020-06-25,Jun. 2020,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def1247-CL20192911-051622.pdf#page=1
Def782-CL20192911-042722_readable.pdf,timexy,1,May  21,"TIMEX3 type=""DATE"" value=""2021-05-01T00:00:00""","As  you  may  be  aware,  your  client  and  Amber’s  husband,  Johnny  Depp,  violently  attacked 
and  threatened  Amber  on  Saturday  night,  May  21°%  in  their  penthouse  apartment  located  at  849 
S.  Broadway.  There  are  several  witnesses  to  this  particular  incident,  and  there  are  photographs 
depicting  the  property  damage  Johnny  caused,  as  well  as  the  physical  injuries  he  inflicted  on 
Amber. ",2021-05-01,May 2021,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-27-2022/Def782-CL20192911-042722.pdf#page=1
Def1458-CL20192911-042022_readable.pdf,timexy,1,May  21,"TIMEX3 type=""DATE"" value=""2021-05-01T00:00:00""","Amber  and  Johnny  married  on  February  3,  2015.  They  have  no  children  together.  For 
1. 
the  purposes  of  this  dissolution  action,  Amber  and  Johnny  agree  that  their  date  of  separation  is 
May  21,  2016. ",2021-05-01,May 2021,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-20-2022/Def1458-CL20192911-042022.pdf#page=1
Def1038-CL20192911-050222_readable.pdf,timexy,2,May  21,"TIMEX3 type=""DATE"" value=""2021-05-01T00:00:00""","I 
IPB  AYEMA 
Los  Angeles 
May  21,  2016  9:22  PM ",2021-05-01,May 2021,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-2-2022/Def1038-CL20192911-050222.pdf#page=2
Def1038-CL20192911-050222_readable.pdf,timexy,3,May  21,"TIMEX3 type=""DATE"" value=""2021-05-01T00:00:00""","Los  Armetes 
May  21,  2016  9:25  PM ",2021-05-01,May 2021,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-2-2022/Def1038-CL20192911-050222.pdf#page=3
Def733-CL20192911-050222_readable.pdf,timexy,2,May  21,"TIMEX3 type=""DATE"" value=""2021-05-01T00:00:00""","Sat,  May  21,  11:52  PM ",2021-05-01,May 2021,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-2-2022/Def733-CL20192911-050222.pdf#page=2
Def1038-CL20192911-050222_readable.pdf,timexy,4,May  21,"TIMEX3 type=""DATE"" value=""2021-05-01T00:00:00""","May  21,  2016  11:57  PM ",2021-05-01,May 2021,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-2-2022/Def1038-CL20192911-050222.pdf#page=4
Def730-CL20192911-042622_readable.pdf,timexy,1,16/05/21,"TIMEX3 type=""DATE"" value=""2021-05-16T00:00:00""",5/21/16  21:22:57  Incident  Closed:  16/05/21  21:22 ,2021-05-16,May 2021,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=1
Def730-CL20192911-042622_readable.pdf,timexy,2,16/05/22,"TIMEX3 type=""DATE"" value=""2022-05-16T00:00:00""","Stat:  DS  PD/1A61-W3  Loc:  849  S  BROADWAY 
5/21/16  22: 
Stat:  ER  PD/1A61-W3  Loc:  849  S  BROADWAY 
5/21/16  22: 
5/21/16  22: 
Primary  Unit  :  PD1A61-W3 
5/21/16  22:24:00  Stat:  AS  PD/1A61-W3  Loc:  849  S  BROADWAY 
$/21/16  23:02:33 
5/21/16  23:02:33  Stacked  IncAck'd  LPDLPD160521005437  By:PD/1A61-W3 
5/22/16  03 
57  Stat;  DS  PD/1A61-W3  Loc:  849  S  BROADWAY 
5/22/16  03:01:03  Stat:  AS  PD/1A61-W3  Loc:  849  S  BROADWAY 
5/22/16  03:01:39  RELATED  TO  PREV  INC,  VERBAL  ARGUMENT  ONLY,  CHECKED  RES. 
5/22/16  03:01:39  Stat:  CL  PD/1A61-W3 
5/22/16  03:01:39  Incident  Closed:  16/05/22  03:01 
5/22/16  03:01:40  Disposition  #1  ;  GOASN:GONE  ON  ARRIVAL  SUPV  NO ",2022-05-16,May 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=2
Def733-CL20192911-050222_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /@eh)_733 
Date:  04/11/2022 
PSA 
Judge: 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-2-2022/Def733-CL20192911-050222.pdf#page=1
Def620-CL20192911-042522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /Oef?  262 
Date:  04/11/2022 
PSA 
Judge: 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-25-2022/Def620-CL20192911-042522.pdf#page=1
Def537-CL20192911-052522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT /  Bef) 537 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-25-2022/Def537-CL20192911-052522.pdf#page=1
Def580-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  (Oef)__580 
Date:  04/11/2022 
PSA 
Judge: 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def580-CL20192911-042122.pdf#page=1
Def730-CL20192911-042622_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT/  Ch  730 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=1
Def771-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /  Det 
Date:  04/11/2022 
PSA 
Judge: 
Case:  CL-2019-0002911",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def771-CL20192911-042122.pdf#page=1
Def782-CL20192911-042722_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /GefQ 
782 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-27-2022/Def782-CL20192911-042722.pdf#page=1
Def773-CL20192911-051622_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""",04/11/2022 ,2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def773-CL20192911-051622.pdf#page=1
Def797-CL20192911-051822_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","Def: 
PLT / 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-18-2022/Def797-CL20192911-051822.pdf#page=1
Def874A-CL20192911-042822_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","pLT/6eh  SIU 
Date  04/11/2022 
Judge  PSA ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-28-2022/Def874A-CL20192911-042822.pdf#page=1
Def866-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT/  Bef) 
866 
Date:  04/11/2022 
PSA 
Judge: 
Case:  CL-2019-0002911",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def866-CL20192911-042122.pdf#page=1
Def799-CL20192911-051822_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /  Beh)  [a8 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-18-2022/Def799-CL20192911-051822.pdf#page=1
Def800-CL20192911-051622_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  (Deft  g00. 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911   ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def800-CL20192911-051622.pdf#page=1
Def801-CL20192911-051622_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /Gef:)___801 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def801-CL20192911-051622.pdf#page=1
Def844-CL20192911-041422_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","844 
PLT  / 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-14-2022/Def844-CL20192911-041422.pdf#page=1
Def772-CL20192911-051622_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /Oefs__772 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def772-CL20192911-051622.pdf#page=1
Def518-CL20192911-051622_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","péA\_518 
04/11/2022 
PSA ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def518-CL20192911-051622.pdf#page=1
Def1038-CL20192911-050222_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT /  GeP)_1038 
Date:  04/11/2022 
PSA 
Judge: 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-2-2022/Def1038-CL20192911-050222.pdf#page=1
Def485A-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /  pém™ 485A, ___ 
Date:  04/11/2022 
PSA 
Judge: 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def485A-CL20192911-042122.pdf#page=1
Def1808-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","Date  04/11/2022 
Judge  PSA ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1808-CL20192911-050522.pdf#page=1
Def1809-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /  Geks_1809 
Date  04/11/2022 
    
Judge  PSA 
Case  #  CL-2019-291' ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1809-CL20192911-050522.pdf#page=1
Def1810-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","   
PLT /  Oe}  _/£ 
1O 
Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-291\ ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1810-CL20192911-050522.pdf#page=1
Def1811-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","   
PLT/Qeb_/P 
   
Date  04/11/2022 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1811-CL20192911-050522.pdf#page=1
Def1812-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","   
PLT/  peb/B  IQ 
Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-291 | ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1812-CL20192911-050522.pdf#page=1
Def1814-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT /  Dek  IB  IY 
Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-2911",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1814-CL20192911-050522.pdf#page=1
Def1815-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","pit  /Oek  JB  1S 
Date  04/11/2022 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1815-CL20192911-050522.pdf#page=1
Def1816-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT /  Beh_/g  Iv 
Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-291\",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1816-CL20192911-050522.pdf#page=1
Def1807-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","pit  / 
Bet_!0  oO} 
Date  04/11/2022 
\Judge  PSA 
|case  #  CL-2019-2911",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1807-CL20192911-050522.pdf#page=1
Def1817-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-2911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1817-CL20192911-050522.pdf#page=1
Def182-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /@eh)_182 
Date:  04/11/2022 
PSA 
Judge: 
Case:  CL-2019-0002911",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def182-CL20192911-042122.pdf#page=1
Def1820-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","pit  /per_!8  30 
Date  04/11/2022 
Judge  PSA ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1820-CL20192911-050522.pdf#page=1
Def1821-CL20192911-050522_readable.pdf,timexy,1,4/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""",4/11/2022,2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1821-CL20192911-050522.pdf#page=1
Def1825-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","pit  /6e/8  2S 
Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-291)",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1825-CL20192911-050522.pdf#page=1
Def1827-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /  Oe;  1897 
Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-291\ ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1827-CL20192911-050522.pdf#page=1
Def499-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def499-CL20192911-042122.pdf#page=1
Def1829-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT /  pet/E  4 
Date  04/11/2022 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1829-CL20192911-050522.pdf#page=1
Def1830-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /  Bet 
Date  04/11/2022 
Judge  PSA ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1830-CL20192911-050522.pdf#page=1
Def1819-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /  Geb  1G  19 
Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-2911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1819-CL20192911-050522.pdf#page=1
Def1806-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /beg.  OV 
Date  04/11/2022 
Judge  PSA",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1806-CL20192911-050522.pdf#page=1
Def1805-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT /  PEPLZOS 
Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-291)",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1805-CL20192911-050522.pdf#page=1
Def1804-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","pit  /  yeh  16Y 
Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-291\",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1804-CL20192911-050522.pdf#page=1
Def1041-CL20192911-041322_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /Oeh  1041 
Date:  04/11/2022 
PSA 
Judge: 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-13-2022/Def1041-CL20192911-041322.pdf#page=1
Def1049-CL20192911-051922_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT/ 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-19-2022/Def1049-CL20192911-051922.pdf#page=1
Def1063-CL20192911-041822_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","  > 
PLT  (DeF:__1063 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def1063-CL20192911-041822.pdf#page=1
Def1090-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT /  Bef:)_1090 
Date:  04/11/2022 
Judge: ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1090-CL20192911-050522.pdf#page=1
Def1094-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""",Date:  04/11/2022 ,2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def1094-CL20192911-042122.pdf#page=1
Def1095-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","Date:  04/11/2022 
Judge: ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1095-CL20192911-050522.pdf#page=1
Def1245-CL20192911-051622_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /  Be  1245 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def1245-CL20192911-051622.pdf#page=1
Def1246-CL20192911-042722_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  KDef?__  1246 
Date:  04/11/2022 
Judge: ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-27-2022/Def1246-CL20192911-042722.pdf#page=1
Def1247-CL20192911-051622_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT/O@P_1247 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def1247-CL20192911-051622.pdf#page=1
Def143-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  (Dep: 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def143-CL20192911-042122.pdf#page=1
Def1458-CL20192911-042022_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /Oefs;7  1458 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-20-2022/Def1458-CL20192911-042022.pdf#page=1
Def1493H-CL20192911-051822_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","/PLT /  Bef:  iW43k 
04/11/2022 
“Date 
Judge  PSA ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-18-2022/Def1493H-CL20192911-051822.pdf#page=1
